,rule,alpha,d_ini,level_3,n_cell,count,actual_run_num,mean_2,mean_3
6187,136,1.0,0.8,mean,400,199.5,21.695,0.7630318726873169,1.0276999920060748
6188,140,0.2,0.2,mean,400,199.5,19.0525,1.3106979361791533,1.9362035747926465
6189,140,0.2,0.25,mean,400,199.5,22.2225,1.4363156443622151,2.115057939691022
6190,140,0.2,0.3,mean,400,199.5,25.815,1.5292830591798972,2.248539192530524
6191,140,0.2,0.35,mean,400,199.5,29.8425,1.5929272818304758,2.338897106799853
6192,140,0.2,0.4,mean,400,199.5,33.3175,1.644275541339343,2.406137920725402
6193,140,0.2,0.45,mean,400,199.5,38.035,1.6779136334467517,2.448631958258702
6194,140,0.2,0.5,mean,400,199.5,44.19,1.7001456064211393,2.4810268349280373
6195,140,0.2,0.55,mean,400,199.5,48.4,1.7109331378631767,2.49501301858384
6196,140,0.2,0.6,mean,400,199.5,56.7525,1.7104195779046223,2.4899804757806763
6197,140,0.2,0.65,mean,400,199.5,65.2625,1.7008825608621685,2.473586694186647
6198,140,0.2,0.7,mean,400,199.5,73.29,1.6800419347062285,2.44241527436085
6199,140,0.2,0.75,mean,400,199.5,91.3175,1.6272658874263903,2.356595521281628
6200,140,0.2,0.8,mean,400,199.5,111.695,1.556689309058455,2.2401256654085633
6201,140,0.25,0.2,mean,400,199.5,14.9375,1.3016407562769594,1.9210371506208321
6202,140,0.25,0.25,mean,400,199.5,17.435,1.4309098761809418,2.106797172272501
6203,140,0.25,0.3,mean,400,199.5,20.0375,1.5296800107984303,2.2505291344767673
6204,140,0.25,0.35,mean,400,199.5,24.0625,1.5951647255238968,2.340087236057272
6205,140,0.25,0.4,mean,400,199.5,26.085,1.6452120773939796,2.4083907482686433
6206,140,0.25,0.45,mean,400,199.5,30.4775,1.6774928279365529,2.4481657793647296
6207,140,0.25,0.5,mean,400,199.5,34.595,1.7007029778741225,2.4781290386427943
6208,140,0.25,0.55,mean,400,199.5,39.6,1.7099750264257734,2.489732345446431
6209,140,0.25,0.6,mean,400,199.5,45.495,1.711585057326331,2.4912430103430196
6210,140,0.25,0.65,mean,400,199.5,52.28,1.7022614978943371,2.4740302055899295
6211,140,0.25,0.7,mean,400,199.5,60.66,1.6740551534526031,2.4336008915232727
6212,140,0.25,0.75,mean,400,199.5,72.765,1.6310327725614366,2.360042206885385
6213,140,0.25,0.8,mean,400,199.5,89.6025,1.5609261203777463,2.246155471772512
6214,140,0.3,0.2,mean,400,199.5,11.9225,1.3102777212585268,1.9332911962916954
6215,140,0.3,0.25,mean,400,199.5,14.0275,1.4409777541298536,2.1206508902677643
6216,140,0.3,0.3,mean,400,199.5,16.32,1.527282885040293,2.2483295115185062
6217,140,0.3,0.35,mean,400,199.5,19.615,1.5986290155842915,2.347025166664237
6218,140,0.3,0.4,mean,400,199.5,21.69,1.6488346710624415,2.415182032925365
6219,140,0.3,0.45,mean,400,199.5,25.21,1.6797258246319904,2.451686066404937
6220,140,0.3,0.5,mean,400,199.5,28.1775,1.6992909963254652,2.479700180410834
6221,140,0.3,0.55,mean,400,199.5,32.09,1.712484400828556,2.4942170109731494
6222,140,0.3,0.6,mean,400,199.5,36.1975,1.711284101949546,2.4930689935178822
6223,140,0.3,0.65,mean,400,199.5,42.8025,1.7038666733305623,2.4794475268354823
6224,140,0.3,0.7,mean,400,199.5,50.7,1.6733317951005175,2.4300546354816883
6225,140,0.3,0.75,mean,400,199.5,60.32,1.630050798010507,2.3616121090696005
6226,140,0.3,0.8,mean,400,199.5,72.5575,1.5585932733140446,2.2442463457591306
6227,140,0.35,0.2,mean,400,199.5,10.1525,1.3124253492628473,1.9386937271965488
6228,140,0.35,0.25,mean,400,199.5,12.155,1.4354479106515228,2.1157040995476737
6229,140,0.35,0.3,mean,400,199.5,14.135,1.5263490354596236,2.2472852277816564
6230,140,0.35,0.35,mean,400,199.5,16.185,1.6016914965958813,2.348747481015913
6231,140,0.35,0.4,mean,400,199.5,18.58,1.6487574128932956,2.4131464479081384
6232,140,0.35,0.45,mean,400,199.5,20.8825,1.6829559339687175,2.458024813853012
6233,140,0.35,0.5,mean,400,199.5,23.635,1.7010023884836252,2.4807901096196883
6234,140,0.35,0.55,mean,400,199.5,27.585,1.7117415921673123,2.4926971047498436
6235,140,0.35,0.6,mean,400,199.5,31.305,1.7128364363943478,2.49263647063724
6236,140,0.35,0.65,mean,400,199.5,36.3425,1.7014795197145351,2.475493020189384
6237,140,0.35,0.7,mean,400,199.5,42.2,1.6768700709709892,2.4374730341707003
6238,140,0.35,0.75,mean,400,199.5,51.955,1.6282187261283836,2.356801251797265
6239,140,0.35,0.8,mean,400,199.5,62.545,1.557608304462761,2.2432778721827105
6240,140,0.4,0.2,mean,400,199.5,8.6675,1.3091939409181208,1.9320078787384642
6241,140,0.4,0.25,mean,400,199.5,10.105,1.4443591377775507,2.1296973290895953
6242,140,0.4,0.3,mean,400,199.5,12.085,1.535627131105109,2.258761280210763
6243,140,0.4,0.35,mean,400,199.5,13.945,1.6040456343376577,2.3531096786835617
6244,140,0.4,0.4,mean,400,199.5,15.7975,1.64981042941729,2.415903414201127
6245,140,0.4,0.45,mean,400,199.5,17.9375,1.6820951646439621,2.457116829698097
6246,140,0.4,0.5,mean,400,199.5,21.0925,1.7021485680510786,2.4821461425744205
6247,140,0.4,0.55,mean,400,199.5,23.715,1.7136524351730897,2.4957386962782646
6248,140,0.4,0.6,mean,400,199.5,27.4275,1.7116198744341573,2.4921346908875948
6249,140,0.4,0.65,mean,400,199.5,31.005,1.7010213837438977,2.477334209626434
6250,140,0.4,0.7,mean,400,199.5,37.9275,1.672779380723217,2.4293413787104723
6251,140,0.4,0.75,mean,400,199.5,44.46,1.6289136686688301,2.358431900628062
6252,140,0.4,0.8,mean,400,199.5,56.27,1.553317187692387,2.2368769412247107
6253,140,0.45,0.2,mean,400,199.5,7.555,1.315767432465964,1.9417368898716114
6254,140,0.45,0.25,mean,400,199.5,8.9475,1.4369509676303511,2.119957280442485
6255,140,0.45,0.3,mean,400,199.5,10.67,1.5354465239976336,2.2587690234538726
6256,140,0.45,0.35,mean,400,199.5,12.0225,1.6015930383406762,2.3513274608513415
6257,140,0.45,0.4,mean,400,199.5,14.06,1.6500453469112752,2.4133018391809236
6258,140,0.45,0.45,mean,400,199.5,16.0825,1.682998688224571,2.455926119255003
6259,140,0.45,0.5,mean,400,199.5,17.9925,1.7033872636046876,2.4859031086592847
6260,140,0.45,0.55,mean,400,199.5,20.8675,1.7141972615215744,2.498805922374736
6261,140,0.45,0.6,mean,400,199.5,24.3675,1.710969752452031,2.4882322335464746
6262,140,0.45,0.65,mean,400,199.5,27.7175,1.7038546749507817,2.479405064856238
6263,140,0.45,0.7,mean,400,199.5,32.615,1.6758598519599068,2.4325601016025895
6264,140,0.45,0.75,mean,400,199.5,38.67,1.6317991016717415,2.366012511438802
6265,140,0.45,0.8,mean,400,199.5,49.2075,1.5512123082374591,2.2332956020023054
6266,140,0.5,0.2,mean,400,199.5,6.485,1.3065136355760854,1.9287352797045474
6267,140,0.5,0.25,mean,400,199.5,7.985,1.4447862680650285,2.1312321370363803
6268,140,0.5,0.3,mean,400,199.5,9.335,1.5389867040293235,2.2634060878346913
6269,140,0.5,0.35,mean,400,199.5,10.89,1.605906988806106,2.3570838104763796
6270,140,0.5,0.4,mean,400,199.5,12.3025,1.6526149922477282,2.419011821624691
6271,140,0.5,0.45,mean,400,199.5,13.9925,1.6835985993085913,2.4587742219817965
6272,140,0.5,0.5,mean,400,199.5,16.075,1.7079363692776846,2.4941756072979056
6273,140,0.5,0.55,mean,400,199.5,18.255,1.7151573412564138,2.5002932479982167
6274,140,0.5,0.6,mean,400,199.5,20.9675,1.7175711009911023,2.502063639919473
6275,140,0.5,0.65,mean,400,199.5,25.11,1.7031883506392913,2.4769362998936013
6276,140,0.5,0.7,mean,400,199.5,29.64,1.6719308881305341,2.427203745255546
6277,140,0.5,0.75,mean,400,199.5,36.105,1.6277633462224386,2.353979687115207
6278,140,0.5,0.8,mean,400,199.5,43.275,1.5572203707642214,2.239072941400848
6279,140,0.55,0.2,mean,400,199.5,5.845,1.315050379825218,1.9439273755311643
6280,140,0.55,0.25,mean,400,199.5,7.385,1.438240964596665,2.122713612730523
6281,140,0.55,0.3,mean,400,199.5,8.21,1.5360568488492792,2.2603331540087113
6282,140,0.55,0.35,mean,400,199.5,9.5425,1.601999231636901,2.351243562641395
6283,140,0.55,0.4,mean,400,199.5,10.8975,1.6534260847539992,2.420705903265239
6284,140,0.55,0.45,mean,400,199.5,12.615,1.686624146538728,2.4635377822987503
6285,140,0.55,0.5,mean,400,199.5,14.41,1.7069230638579773,2.489645173541054
6286,140,0.55,0.55,mean,400,199.5,16.7675,1.7152547352913297,2.499923694670086
6287,140,0.55,0.6,mean,400,199.5,18.88,1.71580817400391,2.5015626705740215
6288,140,0.55,0.65,mean,400,199.5,22.315,1.704601122432659,2.4824758207464925
6289,140,0.55,0.7,mean,400,199.5,26.38,1.6757502110564906,2.4341762012101658
6290,140,0.55,0.75,mean,400,199.5,31.9475,1.6290580121961649,2.35870955227035
6291,140,0.55,0.8,mean,400,199.5,39.0875,1.5556709798541066,2.2375464034355814
6292,140,0.6,0.2,mean,400,199.5,5.18,1.3217589843158735,1.9546355843156318
6293,140,0.6,0.25,mean,400,199.5,6.2725,1.4426623326722776,2.1254044682462196
6294,140,0.6,0.3,mean,400,199.5,7.6725,1.5341897038426848,2.258393282430974
6295,140,0.6,0.35,mean,400,199.5,9.0125,1.604780922689566,2.3561796067481473
6296,140,0.6,0.4,mean,400,199.5,10.145,1.655221159746553,2.4229994872318823
6297,140,0.6,0.45,mean,400,199.5,11.2775,1.6871130638068101,2.4656757197040178
6298,140,0.6,0.5,mean,400,199.5,13.1175,1.7081125698571344,2.4912061623731057
6299,140,0.6,0.55,mean,400,199.5,15.0,1.7166126050206305,2.498903028106569
6300,140,0.6,0.6,mean,400,199.5,17.585,1.711800604571031,2.4930499317331254
6301,140,0.6,0.65,mean,400,199.5,19.885,1.703637952108615,2.479895201338841
6302,140,0.6,0.7,mean,400,199.5,24.2825,1.672544148331142,2.429197486349955
6303,140,0.6,0.75,mean,400,199.5,28.6125,1.6320072338148492,2.364010683044319
6304,140,0.6,0.8,mean,400,199.5,35.5625,1.5615766416770531,2.247990294029213
6305,140,0.65,0.2,mean,400,199.5,4.81,1.3193367744220834,1.9489062091492388
6306,140,0.65,0.25,mean,400,199.5,5.625,1.4492961887559874,2.1389014219601616
6307,140,0.65,0.3,mean,400,199.5,6.81,1.54667646150566,2.2780188616881802
6308,140,0.65,0.35,mean,400,199.5,7.8325,1.6097696389827303,2.3645092252008064
6309,140,0.65,0.4,mean,400,199.5,8.96,1.6541948570520275,2.4237155453209644
6310,140,0.65,0.45,mean,400,199.5,10.5925,1.6872395713071637,2.464875912072886
6311,140,0.65,0.5,mean,400,199.5,12.1375,1.707827495540018,2.490325162729086
6312,140,0.65,0.55,mean,400,199.5,13.785,1.7171166792568957,2.502203864321233
6313,140,0.65,0.6,mean,400,199.5,16.11,1.7154641533305246,2.4986210056859326
6314,140,0.65,0.65,mean,400,199.5,18.1025,1.7053171969514827,2.482703925994987
6315,140,0.65,0.7,mean,400,199.5,22.6275,1.672334594396322,2.4302887543580787
6316,140,0.65,0.75,mean,400,199.5,26.0275,1.6295650767786842,2.3622330255227273
6317,140,0.65,0.8,mean,400,199.5,33.3775,1.5539955675476482,2.23491503644019
6318,140,0.7,0.2,mean,400,199.5,4.2625,1.3211781027738743,1.95226126586225
6319,140,0.7,0.25,mean,400,199.5,5.2675,1.449209723302704,2.1364747338871757
6320,140,0.7,0.3,mean,400,199.5,6.045,1.5400945602641614,2.2664029572407047
6321,140,0.7,0.35,mean,400,199.5,6.9825,1.6152948252286419,2.373129025053484
6322,140,0.7,0.4,mean,400,199.5,8.2225,1.658649863856903,2.4284176499384427
6323,140,0.7,0.45,mean,400,199.5,9.38,1.6877678141918608,2.4669413408730887
6324,140,0.7,0.5,mean,400,199.5,10.7925,1.7088706249597865,2.492060874562176
6325,140,0.7,0.55,mean,400,199.5,12.5075,1.7186023393269527,2.503238842630294
6326,140,0.7,0.6,mean,400,199.5,14.63,1.717793651887915,2.502100098515628
6327,140,0.7,0.65,mean,400,199.5,17.1225,1.70132579471393,2.475623506202102
6328,140,0.7,0.7,mean,400,199.5,20.25,1.6720414759739044,2.4312116471666316
6329,140,0.7,0.75,mean,400,199.5,24.855,1.6275259896884195,2.355370693626666
6330,140,0.7,0.8,mean,400,199.5,30.4975,1.5596509325864654,2.2436363657243255
6331,140,0.75,0.2,mean,400,199.5,3.885,1.3235014993407532,1.9557677452005604
6332,140,0.75,0.25,mean,400,199.5,4.675,1.4546182213879442,2.1456157923426313
6333,140,0.75,0.3,mean,400,199.5,5.7375,1.542001810128199,2.2692401776377022
6334,140,0.75,0.35,mean,400,199.5,6.475,1.6136034662420007,2.3715598025483042
6335,140,0.75,0.4,mean,400,199.5,7.5625,1.6611970850160673,2.4326481113125134
6336,140,0.75,0.45,mean,400,199.5,8.78,1.6898460816931438,2.4695947200058592
6337,140,0.75,0.5,mean,400,199.5,10.0075,1.710889761004664,2.494583352318893
6338,140,0.75,0.55,mean,400,199.5,11.465,1.7205836069371048,2.508682917158657
6339,140,0.75,0.6,mean,400,199.5,13.845,1.712927066900779,2.4916184954176908
6340,140,0.75,0.65,mean,400,199.5,16.2025,1.7005829197813105,2.4734892633250727
6341,140,0.75,0.7,mean,400,199.5,19.1375,1.674671270920885,2.4306056312786124
6342,140,0.75,0.75,mean,400,199.5,22.525,1.6292589973365883,2.3577752629618
6343,140,0.75,0.8,mean,400,199.5,28.3275,1.5555996760599888,2.2375991424500703
6344,140,0.8,0.2,mean,400,199.5,3.5625,1.3225790480736566,1.9533119933444842
6345,140,0.8,0.25,mean,400,199.5,4.425,1.4526944915850737,2.1443529753856785
6346,140,0.8,0.3,mean,400,199.5,5.1675,1.5517774870885246,2.2833483714242284
6347,140,0.8,0.35,mean,400,199.5,6.0075,1.6155854612066096,2.371910816294942
6348,140,0.8,0.4,mean,400,199.5,7.02,1.661957754812114,2.4355340786022683
6349,140,0.8,0.45,mean,400,199.5,8.15,1.693549107007521,2.478706429598985
6350,140,0.8,0.5,mean,400,199.5,9.4725,1.7092255460841685,2.4930665368496276
6351,140,0.8,0.55,mean,400,199.5,10.8975,1.7187979386173478,2.505842672580446
6352,140,0.8,0.6,mean,400,199.5,12.495,1.7157548773210574,2.4970103117581477
6353,140,0.8,0.65,mean,400,199.5,14.6075,1.7023922160172629,2.476409115928535
6354,140,0.8,0.7,mean,400,199.5,17.635,1.6733555390079002,2.4298615665671797
6355,140,0.8,0.75,mean,400,199.5,21.2075,1.6274716380884482,2.355061192750399
6356,140,0.8,0.8,mean,400,199.5,26.5375,1.5611051023035092,2.245346078201393
6357,140,0.85,0.2,mean,400,199.5,3.29,1.3295325232543587,1.9673281081396499
6358,140,0.85,0.25,mean,400,199.5,3.95,1.4578065543997605,2.1511012869084905
6359,140,0.85,0.3,mean,400,199.5,4.6025,1.5547352322419905,2.289715771223653
6360,140,0.85,0.35,mean,400,199.5,5.545,1.6190289652586876,2.3781558060776193
6361,140,0.85,0.4,mean,400,199.5,6.665,1.6627494265251408,2.436549823479857
6362,140,0.85,0.45,mean,400,199.5,7.5425,1.6918890535986912,2.4732999477269484
6363,140,0.85,0.5,mean,400,199.5,8.675,1.7143016234195236,2.5006235642041252
6364,140,0.85,0.55,mean,400,199.5,10.0125,1.7206855002310493,2.5063153052955407
6365,140,0.85,0.6,mean,400,199.5,11.875,1.7153943551480604,2.495399325929395
6366,140,0.85,0.65,mean,400,199.5,13.985,1.701478869560157,2.4732141984522067
6367,140,0.85,0.7,mean,400,199.5,16.59,1.6726539524678206,2.4283841505556563
6368,140,0.85,0.75,mean,400,199.5,19.85,1.6263036812669869,2.352821710152167
6369,140,0.85,0.8,mean,400,199.5,24.2825,1.556927430574512,2.2378115043603204
6370,140,0.9,0.2,mean,400,199.5,2.8925,1.3286745175394583,1.9638833144159225
6371,140,0.9,0.25,mean,400,199.5,3.6425,1.4638206992952527,2.159152289246496
6372,140,0.9,0.3,mean,400,199.5,4.2525,1.553772110615517,2.289016779185785
6373,140,0.9,0.35,mean,400,199.5,5.0875,1.6193688721990491,2.377166676801507
6374,140,0.9,0.4,mean,400,199.5,5.9575,1.6663928071727545,2.4413275178236677
6375,140,0.9,0.45,mean,400,199.5,6.8825,1.6961484922636674,2.480212256032396
6376,140,0.9,0.5,mean,400,199.5,8.215,1.7121984843663116,2.4987609421257373
6377,140,0.9,0.55,mean,400,199.5,9.515,1.7213030626797667,2.505272521527012
6378,140,0.9,0.6,mean,400,199.5,10.8275,1.7192813976143382,2.5028474111734162
6379,140,0.9,0.65,mean,400,199.5,13.295,1.6998657204202678,2.4704869000244476
6380,140,0.9,0.7,mean,400,199.5,15.69,1.6725617804370403,2.4288461065679745
6381,140,0.9,0.75,mean,400,199.5,18.535,1.626305259187638,2.3519166746482854
6382,140,0.9,0.8,mean,400,199.5,23.5175,1.5537537941803328,2.23320649024278
6383,140,0.95,0.2,mean,400,199.5,2.745,1.3308664998958213,1.9669430836160626
6384,140,0.95,0.25,mean,400,199.5,3.345,1.4638282758525927,2.161233164203073
6385,140,0.95,0.3,mean,400,199.5,3.975,1.556369517063446,2.291962193700871
6386,140,0.95,0.35,mean,400,199.5,4.7425,1.6248816496408156,2.386452533950431
6387,140,0.95,0.4,mean,400,199.5,5.3925,1.6707646901750783,2.4479020163838263
6388,140,0.95,0.45,mean,400,199.5,6.375,1.699093403858756,2.480874393408834
6389,140,0.95,0.5,mean,400,199.5,7.605,1.711173256086666,2.4964788182481206
6390,140,0.95,0.55,mean,400,199.5,8.8675,1.7203850447880853,2.507759932819632
6391,140,0.95,0.6,mean,400,199.5,10.3725,1.7188242979831996,2.501951437166446
6392,140,0.95,0.65,mean,400,199.5,12.3375,1.7002397531445406,2.470544624713923
6393,140,0.95,0.7,mean,400,199.5,14.2625,1.6762133726690902,2.4325245143447654
6394,140,0.95,0.75,mean,400,199.5,17.395,1.6273010263318306,2.356815262275646
6395,140,0.95,0.8,mean,400,199.5,21.9525,1.5533814522366045,2.2337445862726564
6396,140,1.0,0.2,mean,400,199.5,2.4025,1.3424947527656732,1.9839387732826652
6397,140,1.0,0.25,mean,400,199.5,3.025,1.4719312814231924,2.1721034080370796
6398,140,1.0,0.3,mean,400,199.5,3.6625,1.5617530949700364,2.3011926830316414
6399,140,1.0,0.35,mean,400,199.5,4.415,1.6243374422201944,2.3857616232728844
6400,140,1.0,0.4,mean,400,199.5,5.0775,1.6722212120748716,2.449550457420967
6401,140,1.0,0.45,mean,400,199.5,6.04,1.70063211749848,2.489055100619741
6402,140,1.0,0.5,mean,400,199.5,7.1625,1.7167938691388809,2.5049047012524746
6403,140,1.0,0.55,mean,400,199.5,8.135,1.7223838160709104,2.5097310430997157
6404,140,1.0,0.6,mean,400,199.5,9.5275,1.7214382023746644,2.506160263613928
6405,140,1.0,0.65,mean,400,199.5,11.525,1.7053803055547638,2.4755549162146666
6406,140,1.0,0.7,mean,400,199.5,13.67,1.6755609271763723,2.430339589111921
6407,140,1.0,0.75,mean,400,199.5,16.4375,1.6263598965891515,2.352906738458588
6408,140,1.0,0.8,mean,400,199.5,21.4125,1.5457410217711955,2.2184135111114265
6409,146,0.2,0.2,mean,400,199.5,390.145,0.5919211872769404,0.7817433819138664
6410,146,0.2,0.25,mean,400,199.5,390.4825,0.6268529729720893,0.8330754966183923
6411,146,0.2,0.3,mean,400,199.5,408.315,0.646717929789284,0.8595092558622234
6412,146,0.2,0.35,mean,400,199.5,413.955,0.6720512078641968,0.8958499128668993
6413,146,0.2,0.4,mean,400,199.5,421.0975,0.6922832431064257,0.9237358683586249
6414,146,0.2,0.45,mean,400,199.5,419.9475,0.7064321437688555,0.9448496897588464
6415,146,0.2,0.5,mean,400,199.5,419.305,0.710647311607147,0.9516810239759956
6416,146,0.2,0.55,mean,400,199.5,420.975,0.7436713391822184,0.997656642546974
6417,146,0.2,0.6,mean,400,199.5,424.32,0.7475582850160974,1.0029703557032692
6418,146,0.2,0.65,mean,400,199.5,441.8975,0.763235319606883,1.0215282805446428
6419,146,0.2,0.7,mean,400,199.5,439.5675,0.7986016743988299,1.0690048004548538
6420,146,0.2,0.75,mean,400,199.5,451.8025,0.8193462241726421,1.094549156225616
6421,146,0.2,0.8,mean,400,199.5,460.51,0.8559125246837064,1.1404725459751703
6422,146,0.25,0.2,mean,400,199.5,306.1475,0.587794106857578,0.7878407206254064
6423,146,0.25,0.25,mean,400,199.5,323.3125,0.6088742851632065,0.8185516012583456
6424,146,0.25,0.3,mean,400,199.5,337.025,0.6333035752637565,0.853164260542993
6425,146,0.25,0.35,mean,400,199.5,330.2575,0.6511783573617487,0.8802174664994326
6426,146,0.25,0.4,mean,400,199.5,344.3925,0.6673822483757782,0.9027812843367298
6427,146,0.25,0.45,mean,400,199.5,342.815,0.6859089208945706,0.9292047058699103
6428,146,0.25,0.5,mean,400,199.5,343.02,0.7008539351910348,0.9512528174498588
6429,146,0.25,0.55,mean,400,199.5,346.4675,0.711527455797177,0.9660102953433903
6430,146,0.25,0.6,mean,400,199.5,357.305,0.7197935388806924,0.9766433418835591
6431,146,0.25,0.65,mean,400,199.5,354.435,0.7426523287825628,1.007862643320309
6432,146,0.25,0.7,mean,400,199.5,362.92,0.7618503267493559,1.0324735805961391
6433,146,0.25,0.75,mean,400,199.5,378.4775,0.7689889325147995,1.0412833648326782
6434,146,0.25,0.8,mean,400,199.5,388.305,0.803034969979018,1.0834700264253987
6435,146,0.3,0.2,mean,400,199.5,269.1075,0.5848503932143747,0.7914428447444715
6436,146,0.3,0.25,mean,400,199.5,272.685,0.6197073780262639,0.8420161334322042
6437,146,0.3,0.3,mean,400,199.5,268.885,0.6415298063039013,0.8734339524390654
6438,146,0.3,0.35,mean,400,199.5,283.6025,0.6551564293191131,0.8934063663966384
6439,146,0.3,0.4,mean,400,199.5,285.21,0.6726709502057553,0.9201336967770836
6440,146,0.3,0.45,mean,400,199.5,284.495,0.6825372654153519,0.9346232652416165
6441,146,0.3,0.5,mean,400,199.5,297.3175,0.6934584109973104,0.9491866358513447
6442,146,0.3,0.55,mean,400,199.5,288.7875,0.7069531832448281,0.969003177197761
6443,146,0.3,0.6,mean,400,199.5,287.71,0.7249405121175053,0.9955721082133623
6444,146,0.3,0.65,mean,400,199.5,294.74,0.7382282226807402,1.011938804212265
6445,146,0.3,0.7,mean,400,199.5,304.485,0.7470695224676018,1.0234830679361273
6446,146,0.3,0.75,mean,400,199.5,316.5675,0.7530851161901815,1.0295895170352236
6447,146,0.3,0.8,mean,400,199.5,320.4575,0.7815768395812568,1.0660871541148413
6448,146,0.35,0.2,mean,400,199.5,246.66,0.5844519084659592,0.7973697059919264
6449,146,0.35,0.25,mean,400,199.5,244.6875,0.6305382934105837,0.8643037140711509
6450,146,0.35,0.3,mean,400,199.5,253.14,0.6419800046303322,0.8823681014247076
6451,146,0.35,0.35,mean,400,199.5,244.6775,0.6706856581813098,0.9237293894059324
6452,146,0.35,0.4,mean,400,199.5,255.015,0.6751555314102436,0.9316339173063034
6453,146,0.35,0.45,mean,400,199.5,252.775,0.6889332885070434,0.9511982412068182
6454,146,0.35,0.5,mean,400,199.5,256.785,0.6895695187896245,0.9522438586437358
6455,146,0.35,0.55,mean,400,199.5,257.3925,0.7150061818309321,0.987544333261066
6456,146,0.35,0.6,mean,400,199.5,262.5075,0.7261104666510265,1.003554674367943
6457,146,0.35,0.65,mean,400,199.5,262.0975,0.7370302658583902,1.0196702568617204
6458,146,0.35,0.7,mean,400,199.5,272.5475,0.742065420382719,1.0260313413376698
6459,146,0.35,0.75,mean,400,199.5,264.9375,0.7709400857578033,1.0640996312523987
6460,146,0.35,0.8,mean,400,199.5,282.4575,0.7801560968557583,1.0738936689400103
6461,146,0.4,0.2,mean,400,199.5,233.2875,0.5996212079094925,0.8244897583553054
6462,146,0.4,0.25,mean,400,199.5,234.5225,0.6369777961078849,0.8791902117331881
6463,146,0.4,0.3,mean,400,199.5,245.1375,0.6499972588573253,0.8989445014803339
6464,146,0.4,0.35,mean,400,199.5,241.56,0.667810950247123,0.9262271053309884
6465,146,0.4,0.4,mean,400,199.5,236.4125,0.6875499991886456,0.9555368989088858
6466,146,0.4,0.45,mean,400,199.5,245.69,0.6869908847137738,0.9544778918504817
6467,146,0.4,0.5,mean,400,199.5,255.7725,0.6910185212496869,0.9599809536004511
6468,146,0.4,0.55,mean,400,199.5,251.1825,0.7102023190889173,0.9880503197280319
6469,146,0.4,0.6,mean,400,199.5,251.585,0.7118506982185592,0.9899292123159039
6470,146,0.4,0.65,mean,400,199.5,255.1975,0.7286808971567335,1.0141896785044324
6471,146,0.4,0.7,mean,400,199.5,256.7,0.7320326643496852,1.018709723197275
6472,146,0.4,0.75,mean,400,199.5,256.8425,0.7545999124639805,1.0491782442551658
6473,146,0.4,0.8,mean,400,199.5,270.0175,0.7689911776036227,1.0669464300714189
6474,146,0.45,0.2,mean,400,199.5,240.81,0.616967288461482,0.8543781090719668
6475,146,0.45,0.25,mean,400,199.5,249.56,0.63248960330679,0.8778822778660103
6476,146,0.45,0.3,mean,400,199.5,250.1925,0.644723751616483,0.8974114220754263
6477,146,0.45,0.35,mean,400,199.5,255.0075,0.6643021553594557,0.9254221441875202
6478,146,0.45,0.4,mean,400,199.5,250.905,0.6711185669624965,0.9360424238407229
6479,146,0.45,0.45,mean,400,199.5,244.1825,0.7043552002593592,0.9853618454514919
6480,146,0.45,0.5,mean,400,199.5,258.455,0.6855976378113274,0.9575023123068879
6481,146,0.45,0.55,mean,400,199.5,256.2625,0.7019626613862049,0.9813607337389585
6482,146,0.45,0.6,mean,400,199.5,257.8025,0.7115868362918073,0.994629205630083
6483,146,0.45,0.65,mean,400,199.5,263.82,0.7112112498975853,0.99480069621339
6484,146,0.45,0.7,mean,400,199.5,268.0375,0.7203983643712789,1.007389392759471
6485,146,0.45,0.75,mean,400,199.5,267.385,0.7444125574824346,1.0409048450509473
6486,146,0.45,0.8,mean,400,199.5,273.185,0.7408019132894694,1.033773003295004
6487,146,0.5,0.2,mean,400,199.5,288.2025,0.6205680058571706,0.8627259669641069
6488,146,0.5,0.25,mean,400,199.5,281.5525,0.6487186348880651,0.9052729226233319
6489,146,0.5,0.3,mean,400,199.5,285.38,0.666140764734267,0.9314346925165755
6490,146,0.5,0.35,mean,400,199.5,293.0725,0.6672308031862616,0.9328874751177585
6491,146,0.5,0.4,mean,400,199.5,286.22,0.67730371952913,0.9482861343825683
6492,146,0.5,0.45,mean,400,199.5,291.3575,0.6753302978743325,0.9458517201239981
6493,146,0.5,0.5,mean,400,199.5,287.585,0.6984001810130225,0.9795854746845908
6494,146,0.5,0.55,mean,400,199.5,293.405,0.692420529532356,0.9714521856931206
6495,146,0.5,0.6,mean,400,199.5,288.655,0.7118738690820317,0.9995637890553649
6496,146,0.5,0.65,mean,400,199.5,288.49,0.7204160908480943,1.012215667726658
6497,146,0.5,0.7,mean,400,199.5,297.4975,0.7099375948312483,0.9960233440218883
6498,146,0.5,0.75,mean,400,199.5,295.6725,0.7217369203624101,1.012477751397784
6499,146,0.5,0.8,mean,400,199.5,299.1975,0.7363992523872125,1.0326206767920718
6500,146,0.55,0.2,mean,400,199.5,349.185,0.6466513589126373,0.9044377184845722
6501,146,0.55,0.25,mean,400,199.5,351.235,0.6687006602323688,0.9369830240136543
6502,146,0.55,0.3,mean,400,199.5,353.02,0.6861096039936517,0.9634448506386201
6503,146,0.55,0.35,mean,400,199.5,352.5775,0.6983877883920379,0.9814817557736103
